Tipo Imóvel,Bairro,Dormitorios,Banheiros,Garagens,A. Terreno M²,A. Construída M²,Alarme,Ar Condicionado,Armários,Box Blindex,Cerca Elétrica,Churrasqueira,Cozinha,Escritório,Home Theater,Iluminação,Lavabo,Piscina,Porcelanato,Portão Eletronico,Sala de Estar,Sala de Jantar,Semi Mobiliado,Varanda,Precio
Casa Padrão,Jardim Coopagro,1,2,,182.00 ,41.82 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,210000.00
Apartamento Padrão,Jardim Tocantins,1,2,,0,96.64 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Apartamento Padrão,Jardim Coopagro,1,2,,0,51.54 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.00
Casa Sobrado,São Francisco,2,4,3,257.51 ,226.00 ,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,500000.00
Casa Padrão,Jardim Coopagro,1,3,,267.50 ,62.80 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,240000.00
Casa Padrão,Vila Pioneiro,1,3,2,350.21 ,95.23 ,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,450000.00
Rural Chácara sem Casa,Jardim Europa,0,4,0,1771.00 ,172.46 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687000.00
Casa Padrão,São Francisco,4,2,,250.00 ,100.00 ,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,360000.00
Casa Padrão,Jardim Bandeirantes,1,2,2,264.60 ,80.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,276000.00
Apartamento Padrão,Vila Industrial,2,3,2,0,179.00 ,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,495000.00
Terreno Lote,Jardim Pancera,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000.00
Casa Padrão,Jardim Concórdia,1,2,,89.11 ,54.80 ,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,220000.00
Casa Padrão,Jardim Concórdia,1,3,3,640.00 ,270.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,600000.00
Apartamento Padrão,Jardim Gisela,2,3,2,0,137.31 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,580000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,100.00 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,595000.00
Casa Padrão,São Francisco,1,2,,130.00 ,75.00 ,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,290000.00
Apartamento Padrão,Centro,3,4,5,0,307.05 ,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1690000.00
Casa Padrão,Jardim Coopagro,1,3,,490.00 ,110.50 ,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,600000.00
Casa Padrão,Vila Industrial,2,,3,446.89 ,180.00 ,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,750000.00
Apartamento Padrão,Vila Industrial,1,3,2,0,123.35 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,876950.00
Apartamento Padrão,Vila Industrial,1,3,2,0,111.00 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,753700.00
Terreno Lote,Vila Pioneiro,0,0,0,315.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000.00
Terreno Lote,Vila Brasil,0,0,0,306.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00
Casa Padrão,São Francisco,1,3,2,250.00 ,107.00 ,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,320000.00
Apartamento Padrão,Jardim Santa Maria,1,2,,0,55.09 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220000.00
Casa Sobrado,Centro,4,4,2,800.00 ,271.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000.00
Apartamento Padrão,Centro,2,3,3,0,193.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1750000.00
Terreno Lote,Jardim Tocantins,0,0,0,762.97 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000.00
Casa Padrão,Jardim La Salle,4,4,4,1561.00 ,341.02 ,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,3500000.00
Casa Padrão,Jardim La Salle,4,3,4,600.00 ,174.61 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000.00
Apartamento Padrão,Jardim La Salle,1,2,2,118.00 ,80.00 ,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,390000.00
Casa Padrão,Jardim Santa Maria,2,3,,399.55 ,120.00 ,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,900000.00
Apartamento Padrão,Jardim La Salle,2,3,2,190.00 ,130.00 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,950000.00
Apartamento Padrão,Vila Industrial,5,4,6,0,411.48 ,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,4150000.00
Apartamento Padrão,Jardim Santa Maria,1,2,,0,70.11 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,250000.00
Casa Padrão,Vila Industrial,3,6,3,750.00 ,180.00 ,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2000000.00
Apartamento Padrão,Centro,2,3,3,0,295.05 ,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1600000.00
Terreno Lote,Vila Becker,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000.00
Apartamento Padrão,Vila Industrial,2,3,4,314.76 ,170.54 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,4950.00
Apartamento Padrão,Centro,1,2,,0,56.43 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,210000.00
Casa Sobrado,Jardim Porto Alegre,2,3,3,166.00 ,220.00 ,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,800000.00
Apartamento Padrão,Vila Industrial,2,3,2,0,90.47 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,450000.00
Apartamento Padrão,Jardim Concórdia,1,2,,0,55.36 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,170000.00
Casa Padrão,Pinheirinho,1,3,,240.00 ,90.00 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,240000.00
Apartamento Padrão,Jardim Gisela,1,2,,0,51.91 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,220000.00
Apartamento Padrão,Jardim Santa Clara IV,1,2,,0,56.45 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,220000.00
Apartamento Padrão,Centro,1,3,2,0,130.78 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,550000.00
Casa Padrão,Centro,4,3,2,800.00 ,240.00 ,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1100000.00
Casa Padrão,Jardim Tocantins,2,3,2,300.00 ,120.00 ,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,450000.00
Casa Sobrado,Centro,1,2,2,104.14 ,103.67 ,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,390000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,110.00 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,950000.00
Casa Padrão,Jardim Coopagro,2,2,2,250.00 ,85.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,270000.00
Apartamento Padrão,Jardim Santa Maria,1,2,2,0,73.78 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,390000.00
Apartamento Padrão,Jardim Tocantins,1,2,,107.39 ,60.00 ,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,320000.00
Apartamento Padrão,Vila Industrial,1,3,2,0,85.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000.00
Apartamento Padrão,Jardim Santa Maria,1,2,2,0,65.60 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,340000.00
Terreno Lote,Vila Becker,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.00
Casa Padrão,Conjunto Barão do Rio Branco II,2,3,2,247.00 ,94.82 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,390000.00
Apartamento Padrão,Vila Industrial,1,,,0,70.00 ,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,390000.00
Casa Sobrado,Jardim Gisela,2,4,4,266.50 ,211.00 ,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,980000.00
Terreno Chácara,Jardim Coopagro,0,0,0,5327.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000.00
Casa Padrão,Vila Pioneiro,2,3,3,300.00 ,120.00 ,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,400000.00
Apartamento Padrão,Jardim La Salle,1,3,2,0,87.28 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1500.00
Terreno Lote,Jardim Gisela,0,0,0,404.66 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000.00
Apartamento Padrão,Jardim Panorama,1,2,,0,58.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,180000.00
Casa Padrão,Centro,1,2,,71.16 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,250000.00
Apartamento Padrão,Jardim Tocantins,1,2,,0,58.00 ,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,250000.00
Casa Padrão,Vila Pioneiro,2,3,2,496.00 ,151.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,405000.00
Apartamento Padrão,Jardim La Salle,1,,2,0,110.00 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,800000.00
Apartamento Padrão,São Francisco,1,2,,0,53.23 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,138000.00
Casa Sobrado,Centro,3,2,2,1320.00 ,254.70 ,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2000000.00
Terreno Chácara,Área Rural de Toledo,0,0,0,20000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.00
Casa Sobrado,Jardim La Salle,2,,3,433.00 ,278.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000.00
Terreno Lote,Jardim Coopagro,0,0,0,591.53 ,62.68 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550000.00
Terreno Lote,Centro,0,0,0,586.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000.00
Apartamento Padrão,Vila Industrial,1,3,2,0,119.86 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,500000.00
Apartamento Padrão,Vila Industrial,1,3,2,0,119.86 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,450000.00
Casa Padrão,São Francisco,2,2,,165.00 ,90.00 ,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,355000.00
Apartamento Padrão,Jardim La Salle,1,2,2,0,97.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.00
Apartamento Padrão,Jardim La Salle,1,2,2,0,87.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000.00
Casa Sobrado,Vila Becker,2,2,,63.94 ,85.18 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,370000.00
Casa Sobrado,Vila Becker,2,2,,63.94 ,85.18 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,370000.00
Casa Sobrado,Vila Becker,2,2,,63.94 ,85.18 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,370000.00
Casa Padrão,Jardim Santa Maria,2,3,4,464.40 ,226.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000.00
Terreno Lote,Centro,0,0,0,1000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000.00
Casa Sobrado,Jardim Gisela,2,3,3,108.00 ,130.00 ,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,460000.00
Apartamento Padrão,Centro,1,2,2,0,70.56 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,550000.00
Apartamento Padrão,Jardim La Salle,2,2,2,0,110.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980000.00
Terreno Lote,Vila Pioneiro,0,0,0,187.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000.00
Terreno Lote,Jardim Porto Alegre,0,0,0,1290.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980000.00
Terreno Lote,Vila Becker,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Casa Padrão,Jardim Bressan,3,3,,449.10 ,160.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,290000.00
Terreno Lote,Vila Becker,0,0,0,360.19 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000.00
Terreno Lote,Jardim Pancera,0,0,0,450.10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000.00
Apartamento Duplex,Jardim La Salle,5,8,8,0,451.38 ,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2000000.00
Apartamento Padrão,Jardim La Salle,3,4,4,0,225.69 ,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1200000.00
Apartamento Padrão,Jardim La Salle,3,4,4,0,225.69 ,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1000000.00
Terreno Lote,Jardim La Salle,0,0,0,384.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725000.00
Terreno Lote,Centro,0,0,0,500.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000.00
Apartamento Padrão,Centro,1,2,,0,57.41 ,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,350000.00
Casa Sobrado,Centro,2,3,3,86.10 ,105.45 ,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,450000.00
Apartamento Padrão,São Francisco,1,2,,0,54.05 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,179000.00
Casa Padrão,Pinheirinho,1,2,,125.00 ,59.00 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,235000.00
Apartamento Padrão,Jardim La Salle,1,2,,0,52.73 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,165000.00
Casa Padrão,Jardim Europa,1,2,,70.20 ,52.52 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,169000.00
Casa Padrão,Centro,1,2,,237.59 ,100.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400000.00
Apartamento Padrão,Jardim Tocantins,1,2,,99.45 ,88.00 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,250000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,130.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885000.00
Apartamento Padrão,Jardim La Salle,1,2,,0,84.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00
Apartamento Padrão,Jardim Pancera,2,2,,0,85.75 ,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,441225.00
Apartamento Padrão,Jardim Filadélpia,1,2,,0,60.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,225000.00
Terreno Lote,Vila Industrial,0,3,0,555.00 ,125.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000.00
Apartamento Padrão,Jardim Pancera,2,2,,0,96.77 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,481999.00
Apartamento Padrão,Jardim Pancera,2,2,,0,85.75 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,458578.00
Apartamento Padrão,Jardim Pancera,2,2,,0,85.75 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,441225.00
Apartamento Padrão,Centro,2,2,2,0,130.00 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,595000.00
Casa Sobrado,Centro,1,2,,0,80.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,265000.00
Terreno Lote,Jardim Pancera,0,0,0,387.11 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288000.00
Terreno Lote,Jardim Pancera,0,0,0,392.62 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288000.00
Apartamento Padrão,Jardim La Salle,1,2,,82.10 ,65.28 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,350000.00
Casa Padrão,Vila Industrial,1,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,750000.00
Casa Sobrado,Jardim Gisela,2,3,,980.00 ,263.71 ,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,2800000.00
Terreno Lote,Vila Industrial,0,3,0,784.00 ,165.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000.00
Apartamento Padrão,Centro,2,3,,178.52 ,114.00 ,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,895000.00
Apartamento Padrão,Jardim La Salle,1,2,,0,62.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000.00
Apartamento Padrão,Centro,2,3,4,0,158.04 ,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,998000.00
Comercial Sala Comercial,Centro,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000.00
Apartamento Padrão,Jardim Coopagro,1,2,,0,50.00 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160000.00
Casa Condomínio,Jardim Tocantins,1,3,3,110.41 ,110.41 ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,350000.00
Casa Padrão,Jardim La Salle,2,6,3,600.00 ,175.52 ,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1000000.00
Apartamento Padrão,Centro,1,3,,0,85.38 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,360000.00
Apartamento Duplex,Jardim Gisela,3,3,3,0,92.28 ,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,810000.00
Apartamento Padrão,Jardim Pancera,2,2,2,0,65.83 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2000.00
Apartamento Padrão,Jardim Pancera,1,2,,0,65.83 ,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,450000.00
Casa Sobrado,Jardim Concórdia,4,3,3,180.00 ,165.95 ,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,590000.00
Apartamento Padrão,Jardim La Salle,1,2,,102.30 ,83.75 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1800.00
Casa Padrão,Jardim Parizzotto,2,3,2,380.04 ,96.84 ,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,620000.00
Casa Condomínio,Jardim La Salle,4,3,6,1100.00 ,410.00 ,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,2750000.00
Apartamento Padrão,Vila Industrial,1,2,,73.67 ,55.29 ,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,220000.00
Terreno Chácara,Área Rural de Toledo,0,0,0,13200.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000.00
Casa Sobrado,Jardim La Salle,4,5,5,1026.00 ,474.32 ,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,2000000.00
Casa Sobrado,Jardim Gisela,2,3,3,266.00 ,204.00 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,800000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,198.39 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,670000.00
Casa Sobrado,Jardim La Salle,3,2,,200.00 ,87.60 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,760000.00
Apartamento Padrão,Jardim Tocantins,1,2,2,130.56 ,86.48 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,450000.00
Casa Condomínio,Centro,2,2,,105.17 ,103.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385000.00
Casa Sobrado,Vila Pioneiro,4,3,4,275.00 ,304.00 ,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,650000.00
Terreno Chácara,Jardim Recanto,0,0,0,33400.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672000.00
Terreno Chácara,Área Rural de Toledo,0,0,0,20000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00
Terreno Lote,Vila Paulista,0,0,0,1550.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000.00
Terreno Lote,Jardim Concórdia,0,0,0,1836.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920000.00
Terreno Terreno em Co...,Vila Industrial,0,0,0,802.33 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800000.00
Terreno Lote,Jardim Europa,0,0,0,5025.45 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000.00
Casa Padrão,Centro,2,3,3,490.00 ,209.00 ,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,550000.00
Terreno Lote,Jardim Porto Alegre,0,0,0,650.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000.00
Terreno Lote,Centro,0,0,0,1000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000.00
Terreno Lote,Vila Pioneiro,0,0,0,760.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480000.00
Terreno Lote,Vila Industrial,0,0,0,640.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736000.00
Terreno Lote,Jardim Concórdia,0,0,0,1200.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000.00
Terreno Lote,Vila Becker,0,0,0,450.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.00
Terreno Lote,Jardim Santa Maria,0,0,0,650.65 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680000.00
Terreno Lote,Jardim Tocantins,0,0,0,427.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000.00
Terreno Chácara,Área Rural de Toledo,0,0,0,14.19 Alqueires Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.00
Terreno Lote,Vila Becker,0,0,0,469.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422000.00
Terreno Lote,Vila Becker,0,0,0,469.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422000.00
Terreno Lote,Jardim Porto Alegre,0,0,0,23000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.00
Terreno Lote,Centro,0,0,0,10500.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500000.00
Terreno Lote,Vila Industrial,0,0,0,8780.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00
Terreno Lote,Jardim La Salle,0,0,0,1000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.00
Terreno Chácara,Jardim Tocantins,0,0,0,5505.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000.00
Terreno Lote,Centro,0,0,0,1000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000.00
Terreno Lote,Vila Industrial,0,0,0,1235.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000.00
Apartamento Padrão,Centro,1,3,2,0,136.60 ,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,580000.00
Terreno Lote,Jardim Tocantins,0,0,0,420.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00
Terreno Lote,Jardim Tocantins,0,0,0,736.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00
Terreno Lote,Jardim Tocantins,0,0,0,736.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00
Apartamento Padrão,Centro,2,4,5,0,193.20 ,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1530000.00
Apartamento Padrão,Centro,2,3,3,0,147.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1500000.00
Terreno Lote,Vila Becker,0,0,0,490.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000.00
Terreno Lote,Jardim Concórdia,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00
Apartamento Padrão,Jardim Gisela,2,3,2,0,164.00 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,470000.00
Terreno Lote,Jardim Tocantins,0,0,0,360.41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000.00
Terreno Lote,Centro,0,0,0,618.55 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334100.00
Terreno Lote,Jardim Tocantins,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00
Terreno Lote,Jardim Gisela,0,0,0,360.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000.00
Terreno Lote,Centro,0,0,0,400.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.00
Terreno Lote,Centro,0,0,0,760.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393000.00
